time,e11,e22,e33,tw0,tr0,tw1,tr1,tw2,tr2,tw3,tr3,tw4,tr4,tw5,tr5,tw6,tr6,tw7,tr7,tw8,tr8,tw9,tr9,tw10,tr10,tw11,tr11,
750000,-0.0372729,-0.0372729,0.075,0.000342851,4.88025e-08,0.000342851,4.88025e-08,1.40359e+203,0,0.000342851,4.88025e-08,0.000342851,4.88025e-08,1.40359e+203,0,0.000342851,4.88025e-08,0.000342851,4.88025e-08,1.40359e+203,0,0.000342851,4.88025e-08,0.000342851,4.88025e-08,1.40359e+203,0
760000,-0.0377729,-0.0377729,0.076,0.00034292,4.87898e-08,0.00034292,4.87898e-08,1.40359e+203,0,0.00034292,4.87898e-08,0.00034292,4.87898e-08,1.40359e+203,0,0.00034292,4.87898e-08,0.00034292,4.87898e-08,1.40359e+203,0,0.00034292,4.87898e-08,0.00034292,4.87898e-08,1.40359e+203,0
770000,-0.0382728,-0.0382728,0.077,0.000342984,4.87783e-08,0.000342984,4.87783e-08,1.40359e+203,0,0.000342984,4.87783e-08,0.000342984,4.87783e-08,1.40359e+203,0,0.000342984,4.87783e-08,0.000342984,4.87783e-08,1.40359e+203,0,0.000342984,4.87783e-08,0.000342984,4.87783e-08,1.40359e+203,0
780000,-0.0387728,-0.0387728,0.078,0.000343042,4.87677e-08,0.000343042,4.87677e-08,1.40359e+203,0,0.000343042,4.87677e-08,0.000343042,4.87677e-08,1.40359e+203,0,0.000343042,4.87677e-08,0.000343042,4.87677e-08,1.40359e+203,0,0.000343042,4.87677e-08,0.000343042,4.87677e-08,1.40359e+203,0
790000,-0.0392727,-0.0392727,0.079,0.000343095,4.8758e-08,0.000343095,4.8758e-08,1.40359e+203,0,0.000343095,4.8758e-08,0.000343095,4.8758e-08,1.40359e+203,0,0.000343095,4.8758e-08,0.000343095,4.8758e-08,1.40359e+203,0,0.000343095,4.8758e-08,0.000343095,4.8758e-08,1.40359e+203,0
800000,-0.0397727,-0.0397727,0.08,0.000343144,4.87492e-08,0.000343144,4.87492e-08,1.40359e+203,0,0.000343144,4.87492e-08,0.000343144,4.87492e-08,1.40359e+203,0,0.000343144,4.87492e-08,0.000343144,4.87492e-08,1.40359e+203,0,0.000343144,4.87492e-08,0.000343144,4.87492e-08,1.40359e+203,0
810000,-0.0402726,-0.0402726,0.081,0.000343189,4.8741e-08,0.000343189,4.8741e-08,1.40359e+203,0,0.000343189,4.8741e-08,0.000343189,4.8741e-08,1.40359e+203,0,0.000343189,4.8741e-08,0.000343189,4.8741e-08,1.40359e+203,0,0.000343189,4.8741e-08,0.000343189,4.8741e-08,1.40359e+203,0
820000,-0.0407726,-0.0407726,0.082,0.000343229,4.87336e-08,0.000343229,4.87336e-08,1.40359e+203,0,0.000343229,4.87336e-08,0.000343229,4.87336e-08,1.40359e+203,0,0.000343229,4.87336e-08,0.000343229,4.87336e-08,1.40359e+203,0,0.000343229,4.87336e-08,0.000343229,4.87336e-08,1.40359e+203,0
830000,-0.0412726,-0.0412726,0.083,0.000343267,4.87269e-08,0.000343267,4.87269e-08,1.40359e+203,0,0.000343267,4.87269e-08,0.000343267,4.87269e-08,1.40359e+203,0,0.000343267,4.87269e-08,0.000343267,4.87269e-08,1.40359e+203,0,0.000343267,4.87269e-08,0.000343267,4.87269e-08,1.40359e+203,0
840000,-0.0417725,-0.0417725,0.084,0.000343301,4.87207e-08,0.000343301,4.87207e-08,1.40359e+203,0,0.000343301,4.87207e-08,0.000343301,4.87207e-08,1.40359e+203,0,0.000343301,4.87207e-08,0.000343301,4.87207e-08,1.40359e+203,0,0.000343301,4.87207e-08,0.000343301,4.87207e-08,1.40359e+203,0
850000,-0.0422725,-0.0422725,0.085,0.000343332,4.8715e-08,0.000343332,4.8715e-08,1.40359e+203,0,0.000343332,4.8715e-08,0.000343332,4.8715e-08,1.40359e+203,0,0.000343332,4.8715e-08,0.000343332,4.8715e-08,1.40359e+203,0,0.000343332,4.8715e-08,0.000343332,4.8715e-08,1.40359e+203,0
860000,-0.0427725,-0.0427725,0.086,0.00034336,4.87098e-08,0.00034336,4.87098e-08,1.40359e+203,0,0.00034336,4.87098e-08,0.00034336,4.87098e-08,1.40359e+203,0,0.00034336,4.87098e-08,0.00034336,4.87098e-08,1.40359e+203,0,0.00034336,4.87098e-08,0.00034336,4.87098e-08,1.40359e+203,0
870000,-0.0432725,-0.0432725,0.087,0.000343387,4.8705e-08,0.000343387,4.8705e-08,1.40359e+203,0,0.000343387,4.8705e-08,0.000343387,4.8705e-08,1.40359e+203,0,0.000343387,4.8705e-08,0.000343387,4.8705e-08,1.40359e+203,0,0.000343387,4.8705e-08,0.000343387,4.8705e-08,1.40359e+203,0
880000,-0.0437724,-0.0437724,0.088,0.00034341,4.87007e-08,0.00034341,4.87007e-08,1.40359e+203,0,0.00034341,4.87007e-08,0.00034341,4.87007e-08,1.40359e+203,0,0.00034341,4.87007e-08,0.00034341,4.87007e-08,1.40359e+203,0,0.00034341,4.87007e-08,0.00034341,4.87007e-08,1.40359e+203,0
890000,-0.0442724,-0.0442724,0.089,0.000343432,4.86967e-08,0.000343432,4.86967e-08,1.40359e+203,0,0.000343432,4.86967e-08,0.000343432,4.86967e-08,1.40359e+203,0,0.000343432,4.86967e-08,0.000343432,4.86967e-08,1.40359e+203,0,0.000343432,4.86967e-08,0.000343432,4.86967e-08,1.40359e+203,0
900000,-0.0447724,-0.0447724,0.09,0.000343452,4.86931e-08,0.000343452,4.86931e-08,1.40359e+203,0,0.000343452,4.86931e-08,0.000343452,4.86931e-08,1.40359e+203,0,0.000343452,4.86931e-08,0.000343452,4.86931e-08,1.40359e+203,0,0.000343452,4.86931e-08,0.000343452,4.86931e-08,1.40359e+203,0
910000,-0.0452724,-0.0452724,0.091,0.000343471,4.86898e-08,0.000343471,4.86898e-08,1.40359e+203,0,0.000343471,4.86898e-08,0.000343471,4.86898e-08,1.40359e+203,0,0.000343471,4.86898e-08,0.000343471,4.86898e-08,1.40359e+203,0,0.000343471,4.86898e-08,0.000343471,4.86898e-08,1.40359e+203,0
920000,-0.0457724,-0.0457724,0.092,0.000343487,4.86867e-08,0.000343487,4.86867e-08,1.40359e+203,0,0.000343487,4.86867e-08,0.000343487,4.86867e-08,1.40359e+203,0,0.000343487,4.86867e-08,0.000343487,4.86867e-08,1.40359e+203,0,0.000343487,4.86867e-08,0.000343487,4.86867e-08,1.40359e+203,0
930000,-0.0462724,-0.0462724,0.093,0.000343503,4.86839e-08,0.000343503,4.86839e-08,1.40359e+203,0,0.000343503,4.86839e-08,0.000343503,4.86839e-08,1.40359e+203,0,0.000343503,4.86839e-08,0.000343503,4.86839e-08,1.40359e+203,0,0.000343503,4.86839e-08,0.000343503,4.86839e-08,1.40359e+203,0
940000,-0.0467723,-0.0467723,0.094,0.000343517,4.86814e-08,0.000343517,4.86814e-08,1.40359e+203,0,0.000343517,4.86814e-08,0.000343517,4.86814e-08,1.40359e+203,0,0.000343517,4.86814e-08,0.000343517,4.86814e-08,1.40359e+203,0,0.000343517,4.86814e-08,0.000343517,4.86814e-08,1.40359e+203,0
950000,-0.0472723,-0.0472723,0.095,0.00034353,4.86791e-08,0.00034353,4.86791e-08,1.40359e+203,0,0.00034353,4.86791e-08,0.00034353,4.86791e-08,1.40359e+203,0,0.00034353,4.86791e-08,0.00034353,4.86791e-08,1.40359e+203,0,0.00034353,4.86791e-08,0.00034353,4.86791e-08,1.40359e+203,0
960000,-0.0477723,-0.0477723,0.096,0.000343541,4.86769e-08,0.000343541,4.86769e-08,1.40359e+203,0,0.000343541,4.86769e-08,0.000343541,4.86769e-08,1.40359e+203,0,0.000343541,4.86769e-08,0.000343541,4.86769e-08,1.40359e+203,0,0.000343541,4.86769e-08,0.000343541,4.86769e-08,1.40359e+203,0
970000,-0.0482723,-0.0482723,0.097,0.000343552,4.8675e-08,0.000343552,4.8675e-08,1.40359e+203,0,0.000343552,4.8675e-08,0.000343552,4.8675e-08,1.40359e+203,0,0.000343552,4.8675e-08,0.000343552,4.8675e-08,1.40359e+203,0,0.000343552,4.8675e-08,0.000343552,4.8675e-08,1.40359e+203,0
980000,-0.0487723,-0.0487723,0.098,0.000343562,4.86732e-08,0.000343562,4.86732e-08,1.40359e+203,0,0.000343562,4.86732e-08,0.000343562,4.86732e-08,1.40359e+203,0,0.000343562,4.86732e-08,0.000343562,4.86732e-08,1.40359e+203,0,0.000343562,4.86732e-08,0.000343562,4.86732e-08,1.40359e+203,0
990000,-0.0492723,-0.0492723,0.099,0.000343571,4.86716e-08,0.000343571,4.86716e-08,1.40359e+203,0,0.000343571,4.86716e-08,0.000343571,4.86716e-08,1.40359e+203,0,0.000343571,4.86716e-08,0.000343571,4.86716e-08,1.40359e+203,0,0.000343571,4.86716e-08,0.000343571,4.86716e-08,1.40359e+203,0
1e+06,-0.0497723,-0.0497723,0.1,0.000343579,4.86701e-08,0.000343579,4.86701e-08,1.40359e+203,0,0.000343579,4.86701e-08,0.000343579,4.86701e-08,1.40359e+203,0,0.000343579,4.86701e-08,0.000343579,4.86701e-08,1.40359e+203,0,0.000343579,4.86701e-08,0.000343579,4.86701e-08,1.40359e+203,0
1.01e+06,-0.0502723,-0.0502723,0.101,0.000343587,4.86687e-08,0.000343587,4.86687e-08,1.40359e+203,0,0.000343587,4.86687e-08,0.000343587,4.86687e-08,1.40359e+203,0,0.000343587,4.86687e-08,0.000343587,4.86687e-08,1.40359e+203,0,0.000343587,4.86687e-08,0.000343587,4.86687e-08,1.40359e+203,0
1.02e+06,-0.0507723,-0.0507723,0.102,0.000343593,4.86675e-08,0.000343593,4.86675e-08,1.40359e+203,0,0.000343593,4.86675e-08,0.000343593,4.86675e-08,1.40359e+203,0,0.000343593,4.86675e-08,0.000343593,4.86675e-08,1.40359e+203,0,0.000343593,4.86675e-08,0.000343593,4.86675e-08,1.40359e+203,0
1.03e+06,-0.0512723,-0.0512723,0.103,0.0003436,4.86663e-08,0.0003436,4.86663e-08,1.40359e+203,0,0.0003436,4.86663e-08,0.0003436,4.86663e-08,1.40359e+203,0,0.0003436,4.86663e-08,0.0003436,4.86663e-08,1.40359e+203,0,0.0003436,4.86663e-08,0.0003436,4.86663e-08,1.40359e+203,0
1.04e+06,-0.0517723,-0.0517723,0.104,0.000343605,4.86653e-08,0.000343605,4.86653e-08,1.40359e+203,0,0.000343605,4.86653e-08,0.000343605,4.86653e-08,1.40359e+203,0,0.000343605,4.86653e-08,0.000343605,4.86653e-08,1.40359e+203,0,0.000343605,4.86653e-08,0.000343605,4.86653e-08,1.40359e+203,0
1.05e+06,-0.0522723,-0.0522723,0.105,0.000343611,4.86643e-08,0.000343611,4.86643e-08,1.40359e+203,0,0.000343611,4.86643e-08,0.000343611,4.86643e-08,1.40359e+203,0,0.000343611,4.86643e-08,0.000343611,4.86643e-08,1.40359e+203,0,0.000343611,4.86643e-08,0.000343611,4.86643e-08,1.40359e+203,0
1.06e+06,-0.0527723,-0.0527723,0.106,0.000343616,4.86634e-08,0.000343616,4.86634e-08,1.40359e+203,0,0.000343616,4.86634e-08,0.000343616,4.86634e-08,1.40359e+203,0,0.000343616,4.86634e-08,0.000343616,4.86634e-08,1.40359e+203,0,0.000343616,4.86634e-08,0.000343616,4.86634e-08,1.40359e+203,0
1.07e+06,-0.0532723,-0.0532723,0.107,0.00034362,4.86626e-08,0.00034362,4.86626e-08,1.40359e+203,0,0.00034362,4.86626e-08,0.00034362,4.86626e-08,1.40359e+203,0,0.00034362,4.86626e-08,0.00034362,4.86626e-08,1.40359e+203,0,0.00034362,4.86626e-08,0.00034362,4.86626e-08,1.40359e+203,0
1.08e+06,-0.0537722,-0.0537722,0.108,0.000343624,4.86619e-08,0.000343624,4.86619e-08,1.40359e+203,0,0.000343624,4.86619e-08,0.000343624,4.86619e-08,1.40359e+203,0,0.000343624,4.86619e-08,0.000343624,4.86619e-08,1.40359e+203,0,0.000343624,4.86619e-08,0.000343624,4.86619e-08,1.40359e+203,0
1.09e+06,-0.0542722,-0.0542722,0.109,0.000343628,4.86612e-08,0.000343628,4.86612e-08,1.40359e+203,0,0.000343628,4.86612e-08,0.000343628,4.86612e-08,1.40359e+203,0,0.000343628,4.86612e-08,0.000343628,4.86612e-08,1.40359e+203,0,0.000343628,4.86612e-08,0.000343628,4.86612e-08,1.40359e+203,0
1.1e+06,-0.0547722,-0.0547722,0.11,0.000343631,4.86606e-08,0.000343631,4.86606e-08,1.40359e+203,0,0.000343631,4.86606e-08,0.000343631,4.86606e-08,1.40359e+203,0,0.000343631,4.86606e-08,0.000343631,4.86606e-08,1.40359e+203,0,0.000343631,4.86606e-08,0.000343631,4.86606e-08,1.40359e+203,0
1.11e+06,-0.0552722,-0.0552722,0.111,0.000343634,4.86601e-08,0.000343634,4.86601e-08,1.40359e+203,0,0.000343634,4.86601e-08,0.000343634,4.86601e-08,1.40359e+203,0,0.000343634,4.86601e-08,0.000343634,4.86601e-08,1.40359e+203,0,0.000343634,4.86601e-08,0.000343634,4.86601e-08,1.40359e+203,0
1.12e+06,-0.0557722,-0.0557722,0.112,0.000343637,4.86595e-08,0.000343637,4.86595e-08,1.40359e+203,0,0.000343637,4.86595e-08,0.000343637,4.86595e-08,1.40359e+203,0,0.000343637,4.86595e-08,0.000343637,4.86595e-08,1.40359e+203,0,0.000343637,4.86595e-08,0.000343637,4.86595e-08,1.40359e+203,0
1.13e+06,-0.0562722,-0.0562722,0.113,0.00034364,4.86591e-08,0.00034364,4.86591e-08,1.40359e+203,0,0.00034364,4.86591e-08,0.00034364,4.86591e-08,1.40359e+203,0,0.00034364,4.86591e-08,0.00034364,4.86591e-08,1.40359e+203,0,0.00034364,4.86591e-08,0.00034364,4.86591e-08,1.40359e+203,0
1.14e+06,-0.0567722,-0.0567722,0.114,0.000343642,4.86586e-08,0.000343642,4.86586e-08,1.40359e+203,0,0.000343642,4.86586e-08,0.000343642,4.86586e-08,1.40359e+203,0,0.000343642,4.86586e-08,0.000343642,4.86586e-08,1.40359e+203,0,0.000343642,4.86586e-08,0.000343642,4.86586e-08,1.40359e+203,0
1.15e+06,-0.0572722,-0.0572722,0.115,0.000343644,4.86583e-08,0.000343644,4.86583e-08,1.40359e+203,0,0.000343644,4.86583e-08,0.000343644,4.86583e-08,1.40359e+203,0,0.000343644,4.86583e-08,0.000343644,4.86583e-08,1.40359e+203,0,0.000343644,4.86583e-08,0.000343644,4.86583e-08,1.40359e+203,0
1.16e+06,-0.0577722,-0.0577722,0.116,0.000343646,4.86579e-08,0.000343646,4.86579e-08,1.40359e+203,0,0.000343646,4.86579e-08,0.000343646,4.86579e-08,1.40359e+203,0,0.000343646,4.86579e-08,0.000343646,4.86579e-08,1.40359e+203,0,0.000343646,4.86579e-08,0.000343646,4.86579e-08,1.40359e+203,0
1.17e+06,-0.0582722,-0.0582722,0.117,0.000343648,4.86576e-08,0.000343648,4.86576e-08,1.40359e+203,0,0.000343648,4.86576e-08,0.000343648,4.86576e-08,1.40359e+203,0,0.000343648,4.86576e-08,0.000343648,4.86576e-08,1.40359e+203,0,0.000343648,4.86576e-08,0.000343648,4.86576e-08,1.40359e+203,0
1.18e+06,-0.0587722,-0.0587722,0.118,0.000343649,4.86573e-08,0.00034365,4.86573e-08,1.40359e+203,0,0.000343649,4.86573e-08,0.00034365,4.86573e-08,1.40359e+203,0,0.000343649,4.86573e-08,0.00034365,4.86573e-08,1.40359e+203,0,0.000343649,4.86573e-08,0.00034365,4.86573e-08,1.40359e+203,0
1.19e+06,-0.0592722,-0.0592722,0.119,0.000343651,4.8657e-08,0.000343651,4.8657e-08,1.40359e+203,0,0.000343651,4.8657e-08,0.000343651,4.8657e-08,1.40359e+203,0,0.000343651,4.8657e-08,0.000343651,4.8657e-08,1.40359e+203,0,0.000343651,4.8657e-08,0.000343651,4.8657e-08,1.40359e+203,0
1.2e+06,-0.0597722,-0.0597722,0.12,0.000343652,4.86567e-08,0.000343652,4.86567e-08,1.40359e+203,0,0.000343652,4.86567e-08,0.000343652,4.86567e-08,1.40359e+203,0,0.000343652,4.86567e-08,0.000343652,4.86567e-08,1.40359e+203,0,0.000343652,4.86567e-08,0.000343652,4.86567e-08,1.40359e+203,0
1.21e+06,-0.0602722,-0.0602722,0.121,0.000343654,4.86565e-08,0.000343654,4.86565e-08,1.40359e+203,0,0.000343654,4.86565e-08,0.000343654,4.86565e-08,1.40359e+203,0,0.000343654,4.86565e-08,0.000343654,4.86565e-08,1.40359e+203,0,0.000343654,4.86565e-08,0.000343654,4.86565e-08,1.40359e+203,0
1.22e+06,-0.0607722,-0.0607722,0.122,0.000343655,4.86563e-08,0.000343655,4.86563e-08,1.40359e+203,0,0.000343655,4.86563e-08,0.000343655,4.86563e-08,1.40359e+203,0,0.000343655,4.86563e-08,0.000343655,4.86563e-08,1.40359e+203,0,0.000343655,4.86563e-08,0.000343655,4.86563e-08,1.40359e+203,0
1.23e+06,-0.0612722,-0.0612722,0.123,0.000343656,4.86561e-08,0.000343656,4.86561e-08,1.40359e+203,0,0.000343656,4.86561e-08,0.000343656,4.86561e-08,1.40359e+203,0,0.000343656,4.86561e-08,0.000343656,4.86561e-08,1.40359e+203,0,0.000343656,4.86561e-08,0.000343656,4.86561e-08,1.40359e+203,0
1.24e+06,-0.0617722,-0.0617722,0.124,0.000343657,4.86559e-08,0.000343657,4.86559e-08,1.40359e+203,0,0.000343657,4.86559e-08,0.000343657,4.86559e-08,1.40359e+203,0,0.000343657,4.86559e-08,0.000343657,4.86559e-08,1.40359e+203,0,0.000343657,4.86559e-08,0.000343657,4.86559e-08,1.40359e+203,0
1.25e+06,-0.0622722,-0.0622722,0.125,0.000343658,4.86558e-08,0.000343658,4.86558e-08,1.40359e+203,0,0.000343658,4.86558e-08,0.000343658,4.86558e-08,1.40359e+203,0,0.000343658,4.86558e-08,0.000343658,4.86558e-08,1.40359e+203,0,0.000343658,4.86558e-08,0.000343658,4.86558e-08,1.40359e+203,0
1.26e+06,-0.0627722,-0.0627722,0.126,0.000343659,4.86556e-08,0.000343659,4.86556e-08,1.40359e+203,0,0.000343659,4.86556e-08,0.000343659,4.86556e-08,1.40359e+203,0,0.000343659,4.86556e-08,0.000343659,4.86556e-08,1.40359e+203,0,0.000343659,4.86556e-08,0.000343659,4.86556e-08,1.40359e+203,0
1.27e+06,-0.0632722,-0.0632722,0.127,0.00034366,4.86555e-08,0.000343659,4.86555e-08,1.40359e+203,0,0.00034366,4.86555e-08,0.000343659,4.86555e-08,1.40359e+203,0,0.00034366,4.86555e-08,0.000343659,4.86555e-08,1.40359e+203,0,0.00034366,4.86555e-08,0.000343659,4.86555e-08,1.40359e+203,0
1.28e+06,-0.0637722,-0.0637722,0.128,0.00034366,4.86554e-08,0.00034366,4.86554e-08,1.40359e+203,0,0.00034366,4.86554e-08,0.00034366,4.86554e-08,1.40359e+203,0,0.00034366,4.86554e-08,0.00034366,4.86554e-08,1.40359e+203,0,0.00034366,4.86554e-08,0.00034366,4.86554e-08,1.40359e+203,0
1.29e+06,-0.0642722,-0.0642722,0.129,0.000343661,4.86552e-08,0.000343661,4.86552e-08,1.40359e+203,0,0.000343661,4.86552e-08,0.000343661,4.86552e-08,1.40359e+203,0,0.000343661,4.86552e-08,0.000343661,4.86552e-08,1.40359e+203,0,0.000343661,4.86552e-08,0.000343661,4.86552e-08,1.40359e+203,0
1.3e+06,-0.0647722,-0.0647722,0.13,0.000343661,4.86551e-08,0.000343662,4.86551e-08,1.40359e+203,0,0.000343661,4.86551e-08,0.000343662,4.86551e-08,1.40359e+203,0,0.000343661,4.86551e-08,0.000343662,4.86551e-08,1.40359e+203,0,0.000343661,4.86551e-08,0.000343662,4.86551e-08,1.40359e+203,0
1.31e+06,-0.0652722,-0.0652722,0.131,0.000343661,4.8655e-08,0.000343662,4.86551e-08,1.40359e+203,0,0.000343661,4.8655e-08,0.000343662,4.86551e-08,1.40359e+203,0,0.000343661,4.8655e-08,0.000343662,4.86551e-08,1.40359e+203,0,0.000343661,4.8655e-08,0.000343662,4.86551e-08,1.40359e+203,0
1.32e+06,-0.0657722,-0.0657722,0.132,0.000343662,4.8655e-08,0.000343662,4.8655e-08,1.40359e+203,0,0.000343662,4.8655e-08,0.000343662,4.8655e-08,1.40359e+203,0,0.000343662,4.8655e-08,0.000343662,4.8655e-08,1.40359e+203,0,0.000343662,4.8655e-08,0.000343662,4.8655e-08,1.40359e+203,0
1.33e+06,-0.0662722,-0.0662722,0.133,0.000343663,4.86549e-08,0.000343663,4.86549e-08,1.40359e+203,0,0.000343663,4.86549e-08,0.000343663,4.86549e-08,1.40359e+203,0,0.000343663,4.86549e-08,0.000343663,4.86549e-08,1.40359e+203,0,0.000343663,4.86549e-08,0.000343663,4.86549e-08,1.40359e+203,0
1.34e+06,-0.0667722,-0.0667722,0.134,0.000343663,4.86548e-08,0.000343663,4.86548e-08,1.40359e+203,0,0.000343663,4.86548e-08,0.000343663,4.86548e-08,1.40359e+203,0,0.000343663,4.86548e-08,0.000343663,4.86548e-08,1.40359e+203,0,0.000343663,4.86548e-08,0.000343663,4.86548e-08,1.40359e+203,0
1.35e+06,-0.0672722,-0.0672722,0.135,0.000343663,4.86547e-08,0.000343664,4.86547e-08,1.40359e+203,0,0.000343663,4.86547e-08,0.000343664,4.86547e-08,1.40359e+203,0,0.000343663,4.86547e-08,0.000343664,4.86547e-08,1.40359e+203,0,0.000343663,4.86547e-08,0.000343664,4.86547e-08,1.40359e+203,0
1.36e+06,-0.0677722,-0.0677722,0.136,0.000343664,4.86547e-08,0.000343664,4.86547e-08,1.40359e+203,0,0.000343664,4.86547e-08,0.000343664,4.86547e-08,1.40359e+203,0,0.000343664,4.86547e-08,0.000343664,4.86547e-08,1.40359e+203,0,0.000343664,4.86547e-08,0.000343664,4.86547e-08,1.40359e+203,0
1.37e+06,-0.0682722,-0.0682722,0.137,0.000343664,4.86546e-08,0.000343664,4.86546e-08,1.40359e+203,0,0.000343664,4.86546e-08,0.000343664,4.86546e-08,1.40359e+203,0,0.000343664,4.86546e-08,0.000343664,4.86546e-08,1.40359e+203,0,0.000343664,4.86546e-08,0.000343664,4.86546e-08,1.40359e+203,0
1.38e+06,-0.0687722,-0.0687722,0.138,0.000343664,4.86546e-08,0.000343664,4.86546e-08,1.40359e+203,0,0.000343664,4.86546e-08,0.000343664,4.86546e-08,1.40359e+203,0,0.000343664,4.86546e-08,0.000343664,4.86546e-08,1.40359e+203,0,0.000343664,4.86546e-08,0.000343664,4.86546e-08,1.40359e+203,0
1.39e+06,-0.0692722,-0.0692722,0.139,0.000343665,4.86545e-08,0.000343665,4.86545e-08,1.40359e+203,0,0.000343665,4.86545e-08,0.000343665,4.86545e-08,1.40359e+203,0,0.000343665,4.86545e-08,0.000343665,4.86545e-08,1.40359e+203,0,0.000343665,4.86545e-08,0.000343665,4.86545e-08,1.40359e+203,0
1.4e+06,-0.0697722,-0.0697722,0.14,0.000343665,4.86545e-08,0.000343665,4.86545e-08,1.40359e+203,0,0.000343665,4.86545e-08,0.000343665,4.86545e-08,1.40359e+203,0,0.000343665,4.86545e-08,0.000343665,4.86545e-08,1.40359e+203,0,0.000343665,4.86545e-08,0.000343665,4.86545e-08,1.40359e+203,0
1.41e+06,-0.0702722,-0.0702722,0.141,0.000343665,4.86545e-08,0.000343665,4.86544e-08,1.40359e+203,0,0.000343665,4.86545e-08,0.000343665,4.86544e-08,1.40359e+203,0,0.000343665,4.86545e-08,0.000343665,4.86544e-08,1.40359e+203,0,0.000343665,4.86545e-08,0.000343665,4.86544e-08,1.40359e+203,0
1.42e+06,-0.0707722,-0.0707722,0.142,0.000343666,4.86544e-08,0.000343665,4.86544e-08,1.40359e+203,0,0.000343666,4.86544e-08,0.000343665,4.86544e-08,1.40359e+203,0,0.000343666,4.86544e-08,0.000343665,4.86544e-08,1.40359e+203,0,0.000343666,4.86544e-08,0.000343665,4.86544e-08,1.40359e+203,0
1.43e+06,-0.0712722,-0.0712722,0.143,0.000343666,4.86544e-08,0.000343665,4.86544e-08,1.40359e+203,0,0.000343666,4.86544e-08,0.000343665,4.86544e-08,1.40359e+203,0,0.000343666,4.86544e-08,0.000343665,4.86544e-08,1.40359e+203,0,0.000343666,4.86544e-08,0.000343665,4.86544e-08,1.40359e+203,0
1.44e+06,-0.0717722,-0.0717722,0.144,0.000343666,4.86544e-08,0.000343665,4.86544e-08,1.40359e+203,0,0.000343666,4.86544e-08,0.000343665,4.86544e-08,1.40359e+203,0,0.000343666,4.86544e-08,0.000343665,4.86544e-08,1.40359e+203,0,0.000343666,4.86544e-08,0.000343665,4.86544e-08,1.40359e+203,0
1.45e+06,-0.0722722,-0.0722722,0.145,0.000343666,4.86543e-08,0.000343665,4.86543e-08,1.40359e+203,0,0.000343666,4.86543e-08,0.000343665,4.86543e-08,1.40359e+203,0,0.000343666,4.86543e-08,0.000343665,4.86543e-08,1.40359e+203,0,0.000343666,4.86543e-08,0.000343665,4.86543e-08,1.40359e+203,0
1.46e+06,-0.0727722,-0.0727722,0.146,0.000343666,4.86543e-08,0.000343665,4.86543e-08,1.40359e+203,0,0.000343666,4.86543e-08,0.000343665,4.86543e-08,1.40359e+203,0,0.000343666,4.86543e-08,0.000343665,4.86543e-08,1.40359e+203,0,0.000343666,4.86543e-08,0.000343665,4.86543e-08,1.40359e+203,0
1.47e+06,-0.0732722,-0.0732722,0.147,0.000343667,4.86543e-08,0.000343665,4.86543e-08,1.40359e+203,0,0.000343667,4.86543e-08,0.000343665,4.86543e-08,1.40359e+203,0,0.000343667,4.86543e-08,0.000343665,4.86543e-08,1.40359e+203,0,0.000343667,4.86543e-08,0.000343665,4.86543e-08,1.40359e+203,0
1.48e+06,-0.0737722,-0.0737722,0.148,0.000343667,4.86543e-08,0.000343665,4.86543e-08,1.40359e+203,0,0.000343667,4.86543e-08,0.000343665,4.86543e-08,1.40359e+203,0,0.000343667,4.86543e-08,0.000343665,4.86543e-08,1.40359e+203,0,0.000343667,4.86543e-08,0.000343665,4.86543e-08,1.40359e+203,0
1.49e+06,-0.0742722,-0.0742722,0.149,0.000343667,4.86542e-08,0.000343666,4.86542e-08,1.40359e+203,0,0.000343667,4.86542e-08,0.000343666,4.86542e-08,1.40359e+203,0,0.000343667,4.86542e-08,0.000343666,4.86542e-08,1.40359e+203,0,0.000343667,4.86542e-08,0.000343666,4.86542e-08,1.40359e+203,0
1.5e+06,-0.0747722,-0.0747722,0.15,0.000343667,4.86542e-08,0.000343666,4.86542e-08,1.40359e+203,0,0.000343667,4.86542e-08,0.000343666,4.86542e-08,1.40359e+203,0,0.000343667,4.86542e-08,0.000343666,4.86542e-08,1.40359e+203,0,0.000343667,4.86542e-08,0.000343666,4.86542e-08,1.40359e+203,0
1.51e+06,-0.0752722,-0.0752722,0.151,0.000343667,4.86542e-08,0.000343666,4.86542e-08,1.40359e+203,0,0.000343667,4.86542e-08,0.000343666,4.86542e-08,1.40359e+203,0,0.000343667,4.86542e-08,0.000343666,4.86542e-08,1.40359e+203,0,0.000343667,4.86542e-08,0.000343666,4.86542e-08,1.40359e+203,0
1.52e+06,-0.0757722,-0.0757722,0.152,0.000343667,4.86542e-08,0.000343666,4.86542e-08,1.40359e+203,0,0.000343667,4.86542e-08,0.000343666,4.86542e-08,1.40359e+203,0,0.000343667,4.86542e-08,0.000343666,4.86542e-08,1.40359e+203,0,0.000343667,4.86542e-08,0.000343666,4.86542e-08,1.40359e+203,0
1.53e+06,-0.0762722,-0.0762722,0.153,0.000343667,4.86542e-08,0.000343666,4.86542e-08,1.40359e+203,0,0.000343667,4.86542e-08,0.000343666,4.86542e-08,1.40359e+203,0,0.000343667,4.86542e-08,0.000343666,4.86542e-08,1.40359e+203,0,0.000343667,4.86542e-08,0.000343666,4.86542e-08,1.40359e+203,0
